path	token	line_sha256	occurrence	category	reason
crates/gpui/src/app/test_context.rs	Zed	3a8920eb29798b49a6b2bad02a618187c036a5923ed71aaccdda0ac83777d73a	1	test-fixture	At crates/gpui/src/app/test_context.rs:496, `Zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/elements/div.rs	zed	6c0ccb2f4588ced218e19aba96668afa1a0aab797b7c0d552fc89900b9ef14cf	1	upstream	At crates/gpui/src/elements/div.rs:2971, `zed` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui/src/elements/div.rs	zed-industries	6c0ccb2f4588ced218e19aba96668afa1a0aab797b7c0d552fc89900b9ef14cf	1	upstream	At crates/gpui/src/elements/div.rs:2971, `zed-industries` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui/src/key_dispatch.rs	Zed	172d1a11ba78045b5eb5a354b0ee189cad318ae6bd2f0ad2d217c71ec5649638	1	abi	At crates/gpui/src/key_dispatch.rs:29, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui/src/key_dispatch.rs	Zed	c1e08f410c5ea095ac21bf460499e6806d2315765fd2d3e61ce85b177a1dea58	1	abi	At crates/gpui/src/key_dispatch.rs:44, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui/src/keymap.rs	zed	490c33bca6df8205cc28869ef58d32b5e953332752cf00b74f68b942fbc3dd72	1	test-fixture	At crates/gpui/src/keymap.rs:425, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui/src/keymap.rs	zed-industries	490c33bca6df8205cc28869ef58d32b5e953332752cf00b74f68b942fbc3dd72	1	test-fixture	At crates/gpui/src/keymap.rs:425, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui/src/platform.rs	ZED_HEADLESS	49fe4e418c466d08d5f8893e99c2005384129107a0eff785a3114c7bb98bb750	1	abi	At crates/gpui/src/platform.rs:99, `ZED_HEADLESS` is the published task, build, debugger, or process environment symbol `ZED_HEADLESS` consumed by existing integrations.
crates/gpui/src/platform.rs	Zed	0e36e9ba10f0f1cca641e965e8578be387fa7658a6855469fce75d29a47be335	1	test-fixture	At crates/gpui/src/platform.rs:1657, `Zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/platform.rs	Zed	73fd7261224a7f7790f5179941bd531e95d68b5608e57b5e434aa53b277d64ad	1	compatibility	At crates/gpui/src/platform.rs:604, `Zed` is explicitly marked as a legacy input, alias, cleanup target, or fallback and is not emitted as canonical Orion identity.
crates/gpui/src/platform/keystroke.rs	Zed	accfa710d8d4524689117d2016db797156f9541cd79adb482a5dd3539387e70c	1	abi	At crates/gpui/src/platform/keystroke.rs:48, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui/src/platform/test/platform.rs	zed	528c8b2c4578c635d736ecca1263e7e59eb646899363d5e72b5cdbd92b46cc4b	1	test-fixture	At crates/gpui/src/platform/test/platform.rs:597, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/platform/test/platform.rs	zed	528c8b2c4578c635d736ecca1263e7e59eb646899363d5e72b5cdbd92b46cc4b	2	test-fixture	At crates/gpui/src/platform/test/platform.rs:601, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/profiler/actions.rs	zed	a95d9a72c9b649c3506af31bae3c6e6d4ab137e1915d0e908ef924458218023d	1	abi	At crates/gpui/src/profiler/actions.rs:148, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui/src/test.rs	Zed	3a6373de40d762f504887d2a0c8f7d94e55885edcb9c31aa155c6bfa76f48754	1	test-fixture	At crates/gpui/src/test.rs:10, `Zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system.rs	Zed	2c67c6ae0b11bf257961cc26f59eebf42682f0e9e0ccb4a8a154c91b0b5765e1	1	compatibility	At crates/gpui/src/text_system.rs:1202, `Zed` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	Zed	4ff09ae7f03bd35fc7a73fff08d80be7ef6175060258d2055fc9c1de0e03b640	1	compatibility	At crates/gpui/src/text_system.rs:1180, `Zed` is explicitly marked as a legacy input, alias, cleanup target, or fallback and is not emitted as canonical Orion identity.
crates/gpui/src/text_system.rs	Zed	4ff09ae7f03bd35fc7a73fff08d80be7ef6175060258d2055fc9c1de0e03b640	2	compatibility	At crates/gpui/src/text_system.rs:1197, `Zed` is explicitly marked as a legacy input, alias, cleanup target, or fallback and is not emitted as canonical Orion identity.
crates/gpui/src/text_system.rs	Zed	694d0f13485ec9f0f5b5a6c226c8f07d341ec6f9a596631cee40d26daedc9661	1	compatibility	At crates/gpui/src/text_system.rs:1185, `Zed` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	Zed	96d597b0974f423c9afe6156ff4fbf14eba04dae13e4c5dc36246107bd78b00f	1	compatibility	At crates/gpui/src/text_system.rs:1186, `Zed` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	Zed	ff2ce581574d5eccfcbc7fb85f79682aa1bb24a13400b38082fd7e2c87282058	1	compatibility	At crates/gpui/src/text_system.rs:1203, `Zed` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	ZedMono	96d597b0974f423c9afe6156ff4fbf14eba04dae13e4c5dc36246107bd78b00f	1	compatibility	At crates/gpui/src/text_system.rs:1186, `ZedMono` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	ZedMono	bf5c9aa81e358b6570d406c540b8fa63016de0416ae01cbdefa15c4f128b05de	1	third-party	At crates/gpui/src/text_system.rs:73, `ZedMono` is an actual registered virtual font-family identifier resolved to the bundled Lilex or IBM Plex asset; renderer and settings lookups require the exact family name, so it cannot follow a display-brand rename without coordinated font-token migration.
crates/gpui/src/text_system.rs	ZedMono	ff2ce581574d5eccfcbc7fb85f79682aa1bb24a13400b38082fd7e2c87282058	1	compatibility	At crates/gpui/src/text_system.rs:1203, `ZedMono` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	ZedSans	2c67c6ae0b11bf257961cc26f59eebf42682f0e9e0ccb4a8a154c91b0b5765e1	1	compatibility	At crates/gpui/src/text_system.rs:1202, `ZedSans` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	ZedSans	694d0f13485ec9f0f5b5a6c226c8f07d341ec6f9a596631cee40d26daedc9661	1	compatibility	At crates/gpui/src/text_system.rs:1185, `ZedSans` is an exact legacy path read, probe, cleanup, or sensitive-path match; canonical new data uses Orion paths.
crates/gpui/src/text_system.rs	ZedSans	d76dbb62d3ada67e0af464ecf577819b8564ab3c9405e39b926fb29b7bbe3a11	1	third-party	At crates/gpui/src/text_system.rs:74, `ZedSans` is an actual registered virtual font-family identifier resolved to the bundled Lilex or IBM Plex asset; renderer and settings lookups require the exact family name, so it cannot follow a display-brand rename without coordinated font-token migration.
crates/gpui/src/text_system/line_wrapper.rs	Zed	e6a31a468c9893aae7ac95b9d4ba0630348e66ad7d563831c87325c1222bcfe1	1	abi	At crates/gpui/src/text_system/line_wrapper.rs:479, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui/src/text_system/line_wrapper.rs	ZedMono	579da239dbd33e3496e6e4b0c3442b691a52173aa3a25c95de39a1a2797a02a3	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1260, `ZedMono` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system/line_wrapper.rs	ZedMono	7dcb34fe071745ebafaf7d6014664751d08c2600e972c7de3eb2735da1621aae	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:691, `ZedMono` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system/line_wrapper.rs	zed	64ebe2cc282a621d1c242423ed7e976a58d877071eb67f40d05e62ceb452747c	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1174, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui/src/text_system/line_wrapper.rs	zed	b03127b6bbbea792ab3eb7dcea6464dd0b3df3af241facf395c54522895c1645	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1161, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system/line_wrapper.rs	zed	b1c81fc13cc6d3be3dc9674f2636d7bd8d7590ad2bfccc93c1c924ba9265bc16	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1162, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system/line_wrapper.rs	zed	f94fec40c0c4a5440dda9a2e36b65aed2c0bd1d9ff9d31b2c8f5fa08d2b8704f	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1189, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui/src/text_system/line_wrapper.rs	zed-industries	64ebe2cc282a621d1c242423ed7e976a58d877071eb67f40d05e62ceb452747c	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1174, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui/src/text_system/line_wrapper.rs	zed-industries	b03127b6bbbea792ab3eb7dcea6464dd0b3df3af241facf395c54522895c1645	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1161, `zed-industries` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system/line_wrapper.rs	zed-industries	b1c81fc13cc6d3be3dc9674f2636d7bd8d7590ad2bfccc93c1c924ba9265bc16	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1162, `zed-industries` keeps deterministic inherited sample data isolated from production output.
crates/gpui/src/text_system/line_wrapper.rs	zed-industries	f94fec40c0c4a5440dda9a2e36b65aed2c0bd1d9ff9d31b2c8f5fa08d2b8704f	1	test-fixture	At crates/gpui/src/text_system/line_wrapper.rs:1189, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui/src/window.rs	Zed	dfe1141139a8f92510a5074ca613e7fb1d2c89dbd6f722bb77bbcc25dd874527	1	abi	At crates/gpui/src/window.rs:80, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_linux/Cargo.toml	zed	1bf664f34edba3c72f2d0584d4ee7f93537f72d1436d192b4d4e2a5a2715c2e1	1	abi	At crates/gpui_linux/Cargo.toml:130, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_linux/Cargo.toml	zed	584bb7d3ad594fda2764951b60a7691052af31430ec7979c4571a7c7488da4a7	1	third-party	At crates/gpui_linux/Cargo.toml:134, `zed` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_linux/Cargo.toml	zed	584bb7d3ad594fda2764951b60a7691052af31430ec7979c4571a7c7488da4a7	2	third-party	At crates/gpui_linux/Cargo.toml:134, `zed` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_linux/Cargo.toml	zed-industries	2b570d7125f657e81081b344d6a45d4f725ba12f567d3ff329fd2703b61f033e	1	third-party	At crates/gpui_linux/Cargo.toml:131, `zed-industries` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_linux/src/linux/platform.rs	zed	6165be0bd4cc4a70aa7855a31b9e64399c00e4d9b342c16a1ab981e078903481	1	abi	At crates/gpui_linux/src/linux/platform.rs:43, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_linux/src/linux/wayland/client.rs	Zed	f1d7f4f124eefe6de54c6cf6e2fcda53dbd5c1ea238038cabe6e29a30df69057	1	abi	At crates/gpui_linux/src/linux/wayland/client.rs:1946, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_linux/src/linux/x11/client.rs	zed	757afed2794a06c3de6e8d4f41b150299d56b14b33f704193c193bab91918280	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3019, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	cf1967b1f13f401eaf071e2178a230962054110165af74fe2e931cd14a4b81c8	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3042, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	d8cd035de89dc8d7a156e42f3f270a46ace543c3a6dabd98507ccdca21c8868d	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3064, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	e556330f0ce3a6f3a6be7b0534a4eef2216c2752c02f538afa092947bb4fadb8	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3018, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	e556330f0ce3a6f3a6be7b0534a4eef2216c2752c02f538afa092947bb4fadb8	2	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3103, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	eb3f3bc58862452117f7862740bbbbf5614730dc006eba2811aa8b9eead212ef	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3001, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	f275b5e4c89381d6750665aca019cf39feb2a8e14a26e0f4612943bc8bea58b2	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:2923, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	f275b5e4c89381d6750665aca019cf39feb2a8e14a26e0f4612943bc8bea58b2	2	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:2952, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed	f275b5e4c89381d6750665aca019cf39feb2a8e14a26e0f4612943bc8bea58b2	3	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:2973, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	757afed2794a06c3de6e8d4f41b150299d56b14b33f704193c193bab91918280	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3019, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	cf1967b1f13f401eaf071e2178a230962054110165af74fe2e931cd14a4b81c8	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3042, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	d8cd035de89dc8d7a156e42f3f270a46ace543c3a6dabd98507ccdca21c8868d	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3064, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	e556330f0ce3a6f3a6be7b0534a4eef2216c2752c02f538afa092947bb4fadb8	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3018, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	e556330f0ce3a6f3a6be7b0534a4eef2216c2752c02f538afa092947bb4fadb8	2	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3103, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	eb3f3bc58862452117f7862740bbbbf5614730dc006eba2811aa8b9eead212ef	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:3001, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	f275b5e4c89381d6750665aca019cf39feb2a8e14a26e0f4612943bc8bea58b2	1	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:2923, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	f275b5e4c89381d6750665aca019cf39feb2a8e14a26e0f4612943bc8bea58b2	2	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:2952, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/client.rs	zed-industries	f275b5e4c89381d6750665aca019cf39feb2a8e14a26e0f4612943bc8bea58b2	3	test-fixture	At crates/gpui_linux/src/linux/x11/client.rs:2973, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_linux/src/linux/x11/clipboard.rs	Zed	05f97b1b96c7a8407dff9cc937754ca81274a6468ac521861c00320e77ec830a	1	legal	At crates/gpui_linux/src/linux/x11/clipboard.rs:2, `Zed` is part of retained upstream legal, party, copyright, author, or policy text whose wording must remain attributable and verbatim.
crates/gpui_macos/Cargo.toml	zed	0fa1a4711ac18419f55031fdddeae9264f7422a2097e708c018273e2d82adcd8	1	third-party	At crates/gpui_macos/Cargo.toml:43, `zed` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_macos/Cargo.toml	zed	0fa1a4711ac18419f55031fdddeae9264f7422a2097e708c018273e2d82adcd8	2	third-party	At crates/gpui_macos/Cargo.toml:43, `zed` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_macos/Cargo.toml	zed	6c8abae3ddaf665a856f1940d26e77bd80fbd5edfa0f7ea96ad5130b6cb5cd16	1	abi	At crates/gpui_macos/Cargo.toml:42, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_macos/Cargo.toml	zed-industries	0fa1a4711ac18419f55031fdddeae9264f7422a2097e708c018273e2d82adcd8	1	third-party	At crates/gpui_macos/Cargo.toml:43, `zed-industries` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_macos/src/display_link.rs	ZED	44a974dd877f714411fb508cb7f88db073c52765ef416fc0f62f49db0b8bdc9e	1	abi	At crates/gpui_macos/src/display_link.rs:276, `ZED` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_macos/src/display_link.rs	ZED	c06f6f5e08171d72ba459a11f7fcd2a53eb2b84cf414168fa581adbb80cf53f5	1	abi	At crates/gpui_macos/src/display_link.rs:13, `ZED` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_macos/src/events.rs	Zed	c9c7a4369e32a08cb21e6e2fec08cd6c6e0ee5d70a0d26bcecf4858f5368d5ff	1	abi	At crates/gpui_macos/src/events.rs:431, `Zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_macos/src/metal_renderer.rs	zed	21834b6d1526104a56ca967cb1dbd3d8d33085b96e2cdae59e280c609b168473	1	upstream	At crates/gpui_macos/src/metal_renderer.rs:199, `zed` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/metal_renderer.rs	zed	2a41caaaf8e025e9f30e6f85bedae83b5378c2be0d26215b1701daa200ee4569	1	upstream	At crates/gpui_macos/src/metal_renderer.rs:401, `zed` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/metal_renderer.rs	zed-industries	21834b6d1526104a56ca967cb1dbd3d8d33085b96e2cdae59e280c609b168473	1	upstream	At crates/gpui_macos/src/metal_renderer.rs:199, `zed-industries` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/metal_renderer.rs	zed-industries	2a41caaaf8e025e9f30e6f85bedae83b5378c2be0d26215b1701daa200ee4569	1	upstream	At crates/gpui_macos/src/metal_renderer.rs:401, `zed-industries` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/pasteboard.rs	zed	5814c9a502fd7c05d98e328b1a7d77549c776597a3306478ec0bdd5f8975f311	1	test-fixture	At crates/gpui_macos/src/pasteboard.rs:177, `zed` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_macos/src/pasteboard.rs	zed	8453aa9c7409aac69128e4bf34eaa4d3781e776bd3fcb3a622bfc4c97e673bc7	1	test-fixture	At crates/gpui_macos/src/pasteboard.rs:414, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui_macos/src/pasteboard.rs	zed	b0842c0407a1d0fc3db1f71703fcedfac743bbe6b4f245f3a6037fa2fb1658bb	1	test-fixture	At crates/gpui_macos/src/pasteboard.rs:47, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui_macos/src/pasteboard.rs	zed	bd08d90e52684b33a606ca0325ed439070780fee3f1497306414bbf0c69c4069	1	test-fixture	At crates/gpui_macos/src/pasteboard.rs:415, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui_macos/src/pasteboard.rs	zed	e9b2c3c4809612afbc35db7a0c1a0d9d5fdb8decefb5652ee45819b81e04f15c	1	test-fixture	At crates/gpui_macos/src/pasteboard.rs:48, `zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui_macos/src/pasteboard.rs	zed-industries	5814c9a502fd7c05d98e328b1a7d77549c776597a3306478ec0bdd5f8975f311	1	test-fixture	At crates/gpui_macos/src/pasteboard.rs:177, `zed-industries` exercises legacy URL, link, or identifier parsing without defining a production endpoint.
crates/gpui_macos/src/platform.rs	zed	9f0ce4eaab91f8ac96c31130ef4fa62dec223225c4e7fa1e8c7df666efac54d3	1	upstream	At crates/gpui_macos/src/platform.rs:328, `zed` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/platform.rs	zed	eb46840b3f418015b79f488f1f2f6b5e415aec02c83feade3e3670cae9d2213b	1	upstream	At crates/gpui_macos/src/platform.rs:856, `zed` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/platform.rs	zed-industries	9f0ce4eaab91f8ac96c31130ef4fa62dec223225c4e7fa1e8c7df666efac54d3	1	upstream	At crates/gpui_macos/src/platform.rs:328, `zed-industries` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/platform.rs	zed-industries	eb46840b3f418015b79f488f1f2f6b5e415aec02c83feade3e3670cae9d2213b	1	upstream	At crates/gpui_macos/src/platform.rs:856, `zed-industries` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/window.rs	zed	473f9dc836accd72286714415cbeecfb118838ce1b20ecec5b4ab66bf86dd889	1	upstream	At crates/gpui_macos/src/window.rs:2075, `zed` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macos/src/window.rs	zed-industries	473f9dc836accd72286714415cbeecfb118838ce1b20ecec5b4ab66bf86dd889	1	upstream	At crates/gpui_macos/src/window.rs:2075, `zed-industries` identifies a concrete upstream issue, pull request, or commit needed to trace inherited behavior.
crates/gpui_macros/src/derive_inspector_reflection.rs	Zed	28c234ea40bf0b72216fbbd5ba5886c8b2b8f4dc313bf2198c9d905595e8c2ee	1	abi	At crates/gpui_macros/src/derive_inspector_reflection.rs:2, `Zed` is part of the versioned extension WIT namespace or generated host binding required by existing extensions.
crates/gpui_macros/tests/derive_inspector_reflection.rs	Zed	14de2ed6c0710a86fbf7f8a2ace36aa1d55f40908b6bbb008c32fb58e8fca88d	1	test-fixture	At crates/gpui_macros/tests/derive_inspector_reflection.rs:1, `Zed` keeps deterministic inherited sample data isolated from production output.
crates/gpui_util/src/lib.rs	ZED_MEASUREMENTS	51c2715636056e4f5dfd3f2dd71101652e8d444a3ca4b4448877fbda3d889341	1	abi	At crates/gpui_util/src/lib.rs:155, `ZED_MEASUREMENTS` is the published task, build, debugger, or process environment symbol `ZED_MEASUREMENTS` consumed by existing integrations.
crates/gpui_util/src/lib.rs	ZED_MEASUREMENTS	556deaaa311b227f3e78bf0709a7955189c53883c78fe82fffc21f9fc3f52315	1	abi	At crates/gpui_util/src/lib.rs:156, `ZED_MEASUREMENTS` is the published task, build, debugger, or process environment symbol `ZED_MEASUREMENTS` consumed by existing integrations.
crates/gpui_util/src/lib.rs	ZED_MEASUREMENTS	8d19f28d49cd892c2f3931b485c9ae18d5494bde5ccea27f8b1a4e79a38ba933	1	abi	At crates/gpui_util/src/lib.rs:160, `ZED_MEASUREMENTS` is the published task, build, debugger, or process environment symbol `ZED_MEASUREMENTS` consumed by existing integrations.
crates/gpui_util/src/lib.rs	zed_measurements	1ef6a9da842f2d65d8fb22759bfe13503c024171f5833792bce467fc66f89087	1	abi	At crates/gpui_util/src/lib.rs:169, `zed_measurements` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_util/src/lib.rs	zed_measurements	556deaaa311b227f3e78bf0709a7955189c53883c78fe82fffc21f9fc3f52315	1	abi	At crates/gpui_util/src/lib.rs:156, `zed_measurements` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_web/Cargo.toml	zed-industries	bdfe66575df88e6aece025b90b0c5ed88fb907df5d41ee50e7dc866e224d37d7	1	third-party	At crates/gpui_web/Cargo.toml:36, `zed-industries` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_wgpu/Cargo.toml	zed	0fa1a4711ac18419f55031fdddeae9264f7422a2097e708c018273e2d82adcd8	1	third-party	At crates/gpui_wgpu/Cargo.toml:39, `zed` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_wgpu/Cargo.toml	zed	0fa1a4711ac18419f55031fdddeae9264f7422a2097e708c018273e2d82adcd8	2	third-party	At crates/gpui_wgpu/Cargo.toml:39, `zed` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_wgpu/Cargo.toml	zed	6c8abae3ddaf665a856f1940d26e77bd80fbd5edfa0f7ea96ad5130b6cb5cd16	1	abi	At crates/gpui_wgpu/Cargo.toml:38, `zed` is a retained source, serialized, protocol, or extension symbol required by current cross-module compatibility and is not user-facing copy.
crates/gpui_wgpu/Cargo.toml	zed-industries	0fa1a4711ac18419f55031fdddeae9264f7422a2097e708c018273e2d82adcd8	1	third-party	At crates/gpui_wgpu/Cargo.toml:39, `zed-industries` preserves an exact third-party package name, fork URL, version suffix, or source coordinate; it is not an Orion-owned endpoint or product label.
crates/gpui_wgpu/src/wgpu_context.rs	ZED_DEVICE_ID	4e88aec14b51c33d38c1b8c54b9e8eeae6d49f34e23b090d18d9d6bb2cdc4b67	1	abi	At crates/gpui_wgpu/src/wgpu_context.rs:93, `ZED_DEVICE_ID` is the published task, build, debugger, or process environment symbol `ZED_DEVICE_ID` consumed by existing integrations.
